Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
405/647	4233.2	6160.3	4233.2	6160.3	23663.80859	127562.90625	269.69971	-19.82475	1.07395	7987.06201	132815.89063	137	2	-1	5	0	0	3393.17331	4.23711	4233.2	6160.3	4233.2	6160.3
405/647	11099.6	8219.5	11099.6	8219.5	12173.03809	57819.06250	278.22507	-27.59706	1.04830	5545.77344	58806.65625	137	1	-1	5	0	0	1537.98706	6.07207	11099.6	8219.5	11099.6	8219.5
405/647	12571.0	9795.1	12571.0	9795.1	10788.43555	57512.37500	294.75531	11.41069	1.21808	6658.07178	59076.20313	137	1	-1	7	0	0	1529.82917	7.11303	12571.0	9795.1	12571.0	9795.1
405/647	13269.4	9724.1	13269.4	9724.1	14862.80273	90864.51563	315.65091	-10.09541	1.07789	6085.94922	91308.26563	137	1	-1	5	0	0	2416.99612	5.29586	13269.4	9724.1	13269.4	9724.1
405/647	22010.4	10624.1	22010.4	10624.1	3167.71924	21455.54688	332.24362	90.00000	1.09197	5056.18018	26386.49219	137	1	-1	9	0	0	570.71755	18.98453	22010.4	10624.1	22010.4	10624.1
405/647	17508.5	10959.3	17508.5	10959.3	39107.24609	253091.09375	301.64648	-57.20110	1.06256	5807.02148	260865.93750	137	2	-1	5	0	0	6732.22309	2.67470	17508.5	10959.3	17508.5	10959.3
405/647	23751.2	10939.5	23751.2	10939.5	5421.23047	57765.66406	302.74603	-11.42250	1.27755	4989.74023	67203.00000	137	2	-1	-4	0	0	1536.56666	8.61271	23751.2	10939.5	23751.2	10939.5
405/647	11980.7	11597.0	11980.7	11597.0	22710.07813	266315.90625	345.22437	-38.94894	1.10734	7658.79834	256937.17188	137	3	-1	-4	0	0	7084.00311	3.88685	11980.7	11597.0	11980.7	11597.0
405/647	14663.1	13056.3	14663.1	13056.3	4809.17139	102622.96875	358.54941	-73.54245	1.09039	5256.32715	102983.65625	137	2	-1	6	0	0	2729.77097	7.11063	14663.1	13056.3	14663.1	13056.3
405/647	19174.7	13149.3	19174.7	13149.3	5617.54395	39645.37891	339.14331	26.78651	1.12372	5156.12402	41707.89844	137	1	-1	6	0	0	1054.56708	11.36958	19174.7	13149.3	19174.7	13149.3
405/647	22908.3	15931.3	22908.3	15931.3	2115.75708	17365.29102	365.73654	-52.84819	1.03228	4472.25049	27397.73438	137	1	-1	-5	0	0	461.91674	26.23610	22908.3	15931.3	22908.3	15931.3
405/647	22903.2	17440.9	22903.2	17440.9	2083.28809	9105.27734	266.88992	-10.89676	1.04927	5126.04932	18314.76563	137	1	-1	-5	0	0	242.20038	28.37307	22903.2	17440.9	22903.2	17440.9
405/647	27655.2	20704.1	27655.2	20704.1	2239.23242	9079.58398	257.06540	-43.35080	1.06030	12168.28223	10626.93750	137	1	-1	-3	0	0	241.51693	39.52417	27655.2	20704.1	27655.2	20704.1
405/647	29141.4	21051.4	29141.4	21051.4	2265.96118	20081.25781	380.04013	90.00000	1.05611	12346.78320	19364.40625	137	1	-1	6	0	0	534.16146	39.28054	29141.4	21051.4	29141.4	21051.4
405/647	11401.7	22679.9	11401.7	22679.9	2770.56763	8185.08008	219.42561	-56.85357	1.25786	4593.71045	15113.24219	137	1	-1	-4	0	0	217.72313	20.76698	11401.7	22679.9	11401.7	22679.9
405/647	34961.9	26254.8	34961.9	26254.8	11652.52051	75146.60156	324.19400	0.03378	1.16691	4896.69189	77500.70313	137	1	-1	6	0	0	1998.89960	6.02319	34961.9	26254.8	34961.9	26254.8
405/647	9916.5	26926.4	9916.5	26926.4	4571.95947	16497.33203	242.50232	90.00000	1.18480	4591.34766	22676.31250	137	1	-1	10	0	0	438.82903	13.14408	9916.5	26926.4	9916.5	26926.4
405/647	17324.9	27615.2	17324.9	27615.2	2662.30054	9721.13477	243.94403	20.99480	1.27861	5184.12207	13061.94531	137	1	-1	10	0	0	258.58218	22.65670	17324.9	27615.2	17324.9	27615.2
405/647	26598.3	28679.0	26598.3	28679.0	2729.43091	7552.31543	212.35585	36.90824	1.17322	6104.43555	14302.10938	137	1	-1	-2	0	0	200.89159	23.83540	26598.3	28679.0	26598.3	28679.0
405/647	33700.7	29381.9	33700.7	29381.9	9120.28516	268350.25000	322.82538	69.23502	1.09905	5497.54785	272714.50000	137	5	-1	5	0	0	7138.11665	3.67418	33700.7	29381.9	33700.7	29381.9
405/647	35433.7	29369.0	35433.7	29369.0	6783.69531	51926.65625	353.20126	0.00000	1.25743	4584.51563	55573.10938	137	1	-1	9	0	0	1381.24906	9.22401	35433.7	29369.0	35433.7	29369.0
405/647	24590.5	29518.1	24590.5	29518.1	3650.26807	18231.88672	285.30780	66.11645	1.03519	6271.04883	23566.78125	137	1	-1	-5	0	0	484.96819	18.28501	24590.5	29518.1	24590.5	29518.1
405/647	37100.8	29492.7	37100.8	29492.7	10359.56152	62106.93359	312.57886	-6.62489	1.18906	4442.22559	65351.35938	137	1	-1	7	0	0	1652.04443	6.43462	37100.8	29492.7	37100.8	29492.7
405/647	26633.7	34420.3	26633.7	34420.3	2038.89612	5912.95410	217.40269	-35.11676	1.07756	5504.16309	9856.92188	137	1	-1	-2	0	0	157.28458	29.98090	26633.7	34420.3	26633.7	34420.3
405/647	9209.1	803.2	9209.1	803.2	3729.43286	89335.79688	257.32532	61.18058	1.08732	4486.86035	108417.42969	138	5	-1	-3	0	0	2376.33220	6.02144	9209.1	803.2	9209.1	803.2
405/647	5476.0	5745.1	5476.0	5745.1	3485.54053	16353.33105	276.52109	0.00000	1.11358	8970.72168	17996.95313	138	1	-1	10	0	0	434.99861	22.37551	5476.0	5745.1	5476.0	5745.1
405/647	20041.3	8452.1	20041.3	8452.1	2147.94385	11034.68457	289.35349	-89.78159	1.26703	4486.37451	21644.64063	138	1	-1	9	0	0	293.52261	25.95355	20041.3	8452.1	20041.3	8452.1
405/647	22309.6	8910.8	22309.6	8910.8	8225.84277	201880.17188	327.40045	51.71520	1.02688	5193.29492	200082.25000	138	2	-1	5	0	0	5370.01257	3.48330	22309.6	8910.8	22309.6	8910.8
405/647	22028.8	13705.4	22028.8	13705.4	2664.88232	18885.19922	339.84589	80.97949	1.07662	5304.24561	19661.85938	138	1	-1	5	0	0	502.34630	22.77609	22028.8	13705.4	22028.8	13705.4
405/647	28894.7	17502.9	28894.7	17502.9	2390.85913	14366.96680	312.94339	52.39455	1.16109	7080.71045	17824.23438	138	1	-1	-2	0	0	382.16132	28.76804	28894.7	17502.9	28894.7	17502.9
405/647	37829.9	18865.0	37829.9	18865.0	2077.00244	8385.53613	256.51169	-35.24957	1.01744	4559.86133	12013.46875	138	1	-1	-3	0	0	223.05526	27.02003	37829.9	18865.0	37829.9	18865.0
405/647	8398.5	24801.1	8398.5	24801.1	2488.54053	15388.74707	317.46036	19.34747	1.17785	4615.86768	21342.30469	138	1	-1	-5	0	0	409.34067	22.86566	8398.5	24801.1	8398.5	24801.1
405/647	20676.9	25744.8	20676.9	25744.8	7583.00146	59603.11328	357.91028	14.24488	1.13710	11084.00195	58743.93750	138	1	-1	7	0	0	1585.44281	11.81068	20676.9	25744.8	20676.9	25744.8
405/647	23775.3	28396.7	23775.3	28396.7	6648.55029	86351.85156	371.13239	26.27859	1.07145	7769.57373	88647.31250	138	2	-1	8	0	0	2296.95925	10.34418	23775.3	28396.7	23775.3	28396.7
405/647	35886.8	30640.0	35886.8	30640.0	21147.07813	111799.47656	293.53165	3.45435	1.10556	6125.78271	113130.43750	138	1	-1	5	0	0	2973.86608	4.04256	35886.8	30640.0	35886.8	30640.0
405/647	18690.1	3563.7	18690.1	3563.7	3017.03223	20158.49414	329.98889	60.01929	1.06223	4431.85596	26075.60156	139	1	-1	-9	0	0	536.21594	18.77943	18690.1	3563.7	18690.1	3563.7
405/647	15966.7	5814.3	15966.7	5814.3	2259.77026	8713.49805	250.68271	14.57166	1.17700	4458.20605	14866.85156	139	1	-1	-3	0	0	231.77905	24.72220	15966.7	5814.3	15966.7	5814.3
405/647	5531.6	7172.5	5531.6	7172.5	2079.88037	14354.60352	335.37961	62.80702	1.03623	10189.25781	15121.56250	139	1	-1	-3	0	0	381.83245	38.99334	5531.6	7172.5	5531.6	7172.5
405/647	19466.0	7850.0	19466.0	7850.0	4636.30518	37287.78125	362.04077	78.01179	1.13064	4608.14453	40888.39063	139	1	-1	6	0	0	991.85498	12.89824	19466.0	7850.0	19466.0	7850.0
405/647	17208.6	8879.7	17208.6	8879.7	2690.97412	16681.52734	317.85086	-0.05568	1.13003	4489.29639	23844.59375	139	1	-1	10	0	0	443.72863	21.00170	17208.6	8879.7	17208.6	8879.7
405/647	20878.5	9004.0	20878.5	9004.0	11311.16992	69967.31250	317.50757	-22.65322	1.13750	5758.37402	70023.65625	139	1	-1	5	0	0	1861.13051	6.49827	20878.5	9004.0	20878.5	9004.0
405/647	19409.8	9537.4	19409.8	9537.4	4950.51172	47027.34375	393.46890	6.08225	1.09257	4709.22314	47676.42188	139	1	-1	9	0	0	1250.92734	12.25655	19409.8	9537.4	19409.8	9537.4
405/647	19427.6	10151.6	19427.6	10151.6	3167.37817	23877.35742	350.51239	39.82249	1.09745	4833.27979	29263.00781	139	1	-1	-2	0	0	635.13771	18.61477	19427.6	10151.6	19427.6	10151.6
405/647	17124.5	12061.7	17124.5	12061.7	3515.82764	26948.46094	277.87091	90.00000	1.03538	4795.86475	43421.75781	139	2	-1	10	0	0	716.82906	14.53626	17124.5	12061.7	17124.5	12061.7
405/647	15228.5	12071.8	15228.5	12071.8	18022.66016	98864.73438	299.00021	83.85748	1.07859	5911.56299	100132.92188	139	1	-1	5	0	0	2629.80193	4.52176	15228.5	12071.8	15228.5	12071.8
405/647	28220.6	12368.6	28220.6	12368.6	2662.26782	7692.12988	216.99896	69.89572	1.17991	4878.07275	15734.17969	139	1	-1	-2	0	0	204.61065	22.11543	28220.6	12368.6	28220.6	12368.6
405/647	21417.8	13717.5	21417.8	13717.5	11354.22461	68067.73438	312.57349	-63.09991	1.02182	5103.55762	72896.06250	139	1	-1	-4	0	0	1810.60173	6.23632	21417.8	13717.5	21417.8	13717.5
405/647	25423.6	15484.9	25423.6	15484.9	2639.76685	15455.91016	308.90485	25.98224	1.11759	5236.80566	19753.85938	139	1	-1	-3	0	0	411.12721	22.87040	25423.6	15484.9	25423.6	15484.9
405/647	10081.9	17638.9	10081.9	17638.9	3986.80688	17523.25000	267.64243	-73.99570	1.11125	5523.50391	20711.40625	139	1	-1	-3	0	0	466.11845	15.98852	10081.9	17638.9	10081.9	17638.9
405/647	28806.5	20152.6	28806.5	20152.6	38268.29688	963584.37500	341.01086	79.41162	1.16423	14791.35938	930062.12500	139	4	-1	-4	0	0	25631.34437	1.78959	28806.5	20152.6	28806.5	20152.6
405/647	29225.9	21100.5	29225.9	21100.5	4017.80884	11006.45020	211.29498	-14.23653	1.07018	12732.36426	12841.90625	139	1	-1	-5	0	0	292.77158	22.97885	29225.9	21100.5	29225.9	21100.5
405/647	34001.1	25998.2	34001.1	25998.2	8649.10449	59240.25000	334.10510	-12.39166	1.04605	4553.86816	63355.29688	139	1	-1	-3	0	0	1575.79065	7.50414	34001.1	25998.2	34001.1	25998.2
405/647	26016.2	28187.5	26016.2	28187.5	4852.71289	29529.56055	314.91724	-53.86638	1.15696	6424.30664	30655.32813	139	1	-1	-2	0	0	785.48631	14.18480	26016.2	28187.5	26016.2	28187.5
405/647	32032.7	30457.4	32032.7	30457.4	12338.46094	117579.07031	394.08939	15.75100	1.14743	4342.45557	109314.60938	139	1	-1	5	0	0	3127.60327	5.52720	32032.7	30457.4	32032.7	30457.4
405/647	34906.3	31486.0	34906.3	31486.0	7947.49609	55600.65234	337.66415	42.10655	1.07442	5613.96973	55361.75000	139	1	-1	5	0	0	1478.97735	8.66607	34906.3	31486.0	34906.3	31486.0
405/647	25650.6	4185.0	25650.6	4185.0	9591.08203	59656.07813	258.10016	-10.72670	1.17829	4552.26367	75506.82031	140	2	-1	-3	0	0	1586.85168	6.16385	25650.6	4185.0	25650.6	4185.0
405/647	3943.5	4868.2	3943.5	4868.2	11178.30859	77128.50781	335.33557	90.00000	1.04069	5773.57178	78722.70313	140	1	-1	5	0	0	2051.61831	6.55858	3943.5	4868.2	3943.5	4868.2
405/647	11706.8	8613.2	11706.8	8613.2	3075.16577	29376.85547	394.57413	2.94893	1.03359	4659.68652	33610.83594	140	1	-1	10	0	0	781.42436	18.81603	11706.8	8613.2	11706.8	8613.2
405/647	23754.5	10958.8	23754.5	10958.8	4509.51123	19595.53906	266.11792	-74.61502	1.25538	5389.57129	25610.71875	140	1	-1	-2	0	0	521.24134	14.15021	23754.5	10958.8	23754.5	10958.8
405/647	39090.4	18280.0	39090.4	18280.0	2388.20337	8468.11426	240.39084	-89.42740	1.04715	4611.77002	17229.75000	140	1	-1	-3	0	0	225.25184	23.84055	39090.4	18280.0	39090.4	18280.0
405/647	28810.3	19360.2	28810.3	19360.2	5516.44287	29709.99219	296.26608	-89.83688	1.22021	13235.11426	30566.15625	140	1	-1	5	0	0	790.28579	17.22176	28810.3	19360.2	28810.3	19360.2
405/647	3508.5	20637.3	3508.5	20637.3	2049.80322	5395.97461	207.12813	-83.74387	1.15972	4588.19775	12324.05469	140	1	-1	8	0	0	143.53292	27.52751	3508.5	20637.3	3508.5	20637.3
405/647	18681.9	3467.5	18681.9	3467.5	2142.14233	8439.90918	253.39902	85.92823	1.29528	4554.18799	15677.29688	141	1	-1	-2	0	0	224.50158	26.23517	18681.9	3467.5	18681.9	3467.5
405/647	5134.4	5782.3	5134.4	5782.3	7142.82275	51180.90625	341.72702	-72.19408	1.14739	8731.45020	50882.75000	141	1	-1	6	0	0	1361.41211	11.30172	5134.4	5782.3	5134.4	5782.3
405/647	14891.3	7465.4	14891.3	7465.4	2637.37207	11591.56543	267.63663	90.00000	1.20467	4594.23584	17718.10156	141	1	-1	10	0	0	308.33564	21.65980	14891.3	7465.4	14891.3	7465.4
405/647	21099.2	7668.9	21099.2	7668.9	10842.50879	63132.05469	308.04935	-21.11430	1.23005	5878.41943	64179.51563	141	1	-1	5	0	0	1679.31265	6.78189	21099.2	7668.9	21099.2	7668.9
405/647	19474.7	7916.3	19474.7	7916.3	27622.02734	287846.87500	311.26727	81.45565	1.06181	5847.03027	288339.50000	141	2	-1	5	0	0	7656.72687	2.54838	19474.7	7916.3	19474.7	7916.3
405/647	12346.0	8810.9	12346.0	8810.9	9771.66504	188620.90625	338.99936	-29.18927	1.07868	4839.53906	192399.56250	141	3	-1	5	0	0	5017.31611	4.30896	12346.0	8810.9	12346.0	8810.9
405/647	38705.1	10709.6	38705.1	10709.6	2199.78613	10678.62207	281.27271	-65.31419	1.28623	4439.93750	14526.56250	141	1	-1	10	0	0	284.05135	25.26979	38705.1	10709.6	38705.1	10709.6
405/647	15717.5	11043.9	15717.5	11043.9	2096.28442	19991.73633	394.23972	-45.03559	1.26325	4561.16553	23108.85938	141	1	-1	10	0	0	531.78019	26.68687	15717.5	11043.9	15717.5	11043.9
405/647	14064.5	13315.0	14064.5	13315.0	3608.14990	19047.21484	293.31461	-28.89759	1.17635	5370.60742	25635.81250	141	1	-1	6	0	0	506.65591	17.29405	14064.5	13315.0	14064.5	13315.0
405/647	7545.0	15780.9	7545.0	15780.9	18656.26953	122900.94531	327.66153	-71.85833	1.10198	5942.38672	121053.32813	141	1	-1	5	0	0	3269.16515	4.39427	7545.0	15780.9	7545.0	15780.9
405/647	17250.1	16061.6	17250.1	16061.6	2135.47876	5554.31738	205.88654	-84.35967	1.05841	4786.73486	15883.62500	141	1	-1	-3	0	0	147.74484	26.98968	17250.1	16061.6	17250.1	16061.6
405/647	1687.2	18522.2	1687.2	18522.2	3089.94189	41226.49219	261.87421	-11.20324	1.11280	4534.41113	50733.42969	141	2	-1	-4	0	0	1096.62469	8.68269	1687.2	18522.2	1687.2	18522.2
405/647	31953.3	19795.2	31953.3	19795.2	9546.06250	58640.51172	316.40765	-84.81590	1.05395	6863.35791	61223.04688	141	1	-1	-3	0	0	1559.83761	7.96859	31953.3	19795.2	31953.3	19795.2
405/647	28130.1	26642.7	28130.1	26642.7	2965.12891	12811.66113	265.36349	67.58601	1.23792	5615.27100	16116.21875	141	1	-1	-3	0	0	340.79019	21.18300	28130.1	26642.7	28130.1	26642.7
405/647	21356.0	26623.4	21356.0	26623.4	3454.89966	12988.21289	247.52396	63.78458	1.06635	12721.12988	16806.75000	141	1	-1	-3	0	0	345.48646	26.50717	21356.0	26623.4	21356.0	26623.4
405/647	35912.5	27875.3	35912.5	27875.3	29557.41211	172767.28125	308.64395	-19.07611	1.14717	5430.45361	171524.65625	141	1	-1	5	0	0	4595.60968	3.07406	35912.5	27875.3	35912.5	27875.3
405/647	23696.2	28403.7	23696.2	28403.7	4054.21069	35329.82422	260.95068	28.17275	1.08468	7814.18457	43782.76563	141	2	-1	-2	0	0	939.77332	12.41514	23696.2	28403.7	23696.2	28403.7
405/647	26605.0	28696.9	26605.0	28696.9	3315.09131	16124.48242	281.54990	3.91595	1.07473	5650.83740	20369.06250	141	1	-1	-6	0	0	428.91123	19.12601	26605.0	28696.9	26605.0	28696.9
405/647	25735.7	29889.0	25735.7	29889.0	3217.37427	24597.35742	352.98291	64.53475	1.01371	5204.95215	32601.19531	141	1	-1	-3	0	0	654.28971	18.93513	25735.7	29889.0	25735.7	29889.0
405/647	36633.8	30698.3	36633.8	30698.3	29834.51367	247591.12500	301.49673	10.87299	1.19233	5384.60449	249795.76563	141	2	-1	5	0	0	6585.92393	2.66806	36633.8	30698.3	36633.8	30698.3
405/647	24972.6	33068.3	24972.6	33068.3	6361.80713	47480.46484	348.76065	-69.02773	1.01812	5172.38574	51326.35938	141	1	-1	-4	0	0	1262.98036	10.19633	24972.6	33068.3	24972.6	33068.3
405/647	6514.3	34922.2	6514.3	34922.2	3397.36768	14493.46875	263.67874	76.43805	1.28399	4414.06592	15423.35156	141	1	-1	-3	0	0	385.52627	16.87083	6514.3	34922.2	6514.3	34922.2
405/647	33017.4	1938.6	33017.4	1938.6	2075.20703	5426.56592	206.43915	73.65294	1.03543	4400.75391	4005.15625	142	1	-1	10	0	0	144.34665	26.71841	33017.4	1938.6	33017.4	1938.6
405/647	26719.8	5762.1	26719.8	5762.1	3095.69556	8078.64746	206.22934	-75.60004	1.25043	4712.24756	14779.81250	142	1	-1	-2	0	0	214.89202	18.98106	26719.8	5762.1	26719.8	5762.1
405/647	29610.2	6415.3	29610.2	6415.3	2524.49487	14360.23438	304.47647	-64.10381	1.02286	4503.74219	19940.44531	142	1	-1	-2	0	0	381.98223	22.33094	29610.2	6415.3	29610.2	6415.3
405/647	37529.0	8150.5	37529.0	8150.5	2577.31616	9206.66504	241.28346	64.48729	1.28762	4534.07227	13948.19531	142	1	-1	-5	0	0	244.89729	22.04098	37529.0	8150.5	37529.0	8150.5
405/647	7290.3	8481.8	7290.3	8481.8	2389.59912	16047.71094	330.82953	37.04298	1.00700	7965.17578	18684.60938	142	1	-1	-2	0	0	426.86911	30.37476	7290.3	8481.8	7290.3	8481.8
405/647	15173.3	8968.0	15173.3	8968.0	2137.86963	7733.75049	242.80896	28.73031	1.15587	4901.54004	11962.50000	142	1	-1	-2	0	0	205.71776	27.17035	15173.3	8968.0	15173.3	8968.0
405/647	21069.4	8981.4	21069.4	8981.4	27788.66992	162413.12500	308.62912	0.57656	1.19513	5569.81445	161241.64063	142	1	-1	5	0	0	4320.18912	3.22789	21069.4	8981.4	21069.4	8981.4
405/647	12216.4	11572.1	12216.4	11572.1	3540.03540	12871.88379	243.43192	24.41847	1.17493	7941.96924	17337.76563	142	1	-1	-3	0	0	342.39211	20.91124	12216.4	11572.1	12216.4	11572.1
405/647	17046.2	12031.6	17046.2	12031.6	2835.04834	58069.11719	367.78955	43.45314	1.17336	4554.98633	64173.67188	142	2	-1	-5	0	0	1544.63852	11.71140	17046.2	12031.6	17046.2	12031.6
405/647	10123.5	12157.4	10123.5	12157.4	20566.75195	178600.00000	300.47543	-75.54453	1.06313	5539.35938	181364.03125	142	2	-1	5	0	0	4750.76000	3.42379	10123.5	12157.4	10123.5	12157.4
405/647	39079.6	18316.1	39079.6	18316.1	2426.70874	43186.30078	329.57767	57.25790	1.24604	4513.14355	52538.83594	142	2	-1	-2	0	0	1148.75560	12.53167	39079.6	18316.1	39079.6	18316.1
405/647	1767.4	27870.1	1767.4	27870.1	2172.83984	8313.87891	249.71707	2.69910	1.24755	4560.28027	13878.99219	142	1	-1	-2	0	0	221.14918	25.90695	1767.4	27870.1	1767.4	27870.1
405/647	20932.2	36208.3	20932.2	36208.3	2198.42139	6954.64502	227.06084	29.90545	1.10538	4461.99561	7895.10938	142	1	-1	5	0	0	184.99356	25.41883	20932.2	36208.3	20932.2	36208.3
405/647	25650.8	4186.7	25650.8	4186.7	5750.07959	92679.79688	289.50668	-1.09639	1.11264	4545.94873	104340.84375	143	3	-1	-4	0	0	2465.28260	5.92110	25650.8	4186.7	25650.8	4186.7
405/647	19104.6	8437.6	19104.6	8437.6	8957.70020	52890.36719	310.20605	81.16776	1.29027	5617.40332	53737.92188	143	1	-1	-2	0	0	1406.88377	7.83916	19104.6	8437.6	19104.6	8437.6
405/647	19417.9	9554.2	19417.9	9554.2	3982.67285	28480.28516	341.38550	-89.03928	1.29692	6101.86084	36619.48438	143	1	-1	-2	0	0	757.57559	16.63323	19417.9	9554.2	19417.9	9554.2
405/647	16054.5	10794.8	16054.5	10794.8	2163.13916	10776.53613	284.94275	-56.49080	1.11452	4671.28662	21131.83594	143	1	-1	-2	0	0	286.65586	26.25092	16054.5	10794.8	16054.5	10794.8
405/647	18433.9	11042.0	18433.9	11042.0	3999.37329	18713.39063	276.14709	-75.86347	1.21343	5235.46338	22575.41406	143	1	-1	-2	0	0	497.77619	15.58421	18433.9	11042.0	18433.9	11042.0
405/647	23821.7	10928.3	23821.7	10928.3	2085.59546	5140.36572	200.42053	27.03992	1.02061	5479.46484	11710.37500	143	1	-1	-2	0	0	136.73373	29.32339	23821.7	10928.3	23821.7	10928.3
405/647	13264.1	11777.8	13264.1	11777.8	7952.83740	76636.28906	396.29300	25.73240	1.05803	7002.20654	72488.84375	143	1	-1	5	0	0	2038.52529	9.38347	13264.1	11777.8	13264.1	11777.8
405/647	9182.6	14493.2	9182.6	14493.2	3979.63110	27080.29102	333.01630	76.86088	1.17943	4750.00537	30351.86719	143	1	-1	5	0	0	720.33574	14.99899	9182.6	14493.2	9182.6	14493.2
405/647	10103.5	17666.4	10103.5	17666.4	6731.32910	39640.37891	309.79807	-31.14157	1.04520	5124.38525	45931.36719	143	1	-1	-4	0	0	1054.43408	9.69430	10103.5	17666.4	10103.5	17666.4
405/647	31226.8	20244.5	31226.8	20244.5	2306.84937	12782.51367	300.50986	66.01875	1.12914	7406.78516	11902.37500	143	1	-1	-3	0	0	340.01486	30.40278	31226.8	20244.5	31226.8	20244.5
405/647	647.3	21176.0	647.3	21176.0	3110.84180	19748.53906	321.65387	-66.83431	1.13057	4406.88477	20156.88281	143	1	-1	6	0	0	525.31114	18.21929	647.3	21176.0	647.3	21176.0
405/647	20645.0	25759.6	20645.0	25759.6	10223.01074	54005.67188	293.42053	8.62018	1.19414	11314.75195	56152.18750	143	1	-1	5	0	0	1436.55087	9.09473	20645.0	25759.6	20645.0	25759.6
405/647	36390.3	28840.0	36390.3	28840.0	7386.65283	47751.93359	324.58755	0.00000	1.14113	4590.48633	51924.84375	143	1	-1	6	0	0	1270.20143	8.59625	36390.3	28840.0	36390.3	28840.0
405/647	26571.3	29252.8	26571.3	29252.8	6664.32129	45744.78125	334.46683	-8.91006	1.26058	5835.60840	46476.79688	143	1	-1	5	0	0	1216.81118	10.25356	26571.3	29252.8	26571.3	29252.8
405/647	26732.0	5762.4	26732.0	5762.4	2537.29419	12372.04492	281.90030	16.50111	1.02298	4715.52637	17772.84375	144	1	-1	-3	0	0	329.09639	22.69449	26732.0	5762.4	26732.0	5762.4
405/647	1598.6	8456.9	1598.6	8456.9	2136.73120	5787.79834	210.10770	1.83221	1.00902	4495.46924	10472.26563	144	1	-1	6	0	0	153.95544	26.23032	1598.6	8456.9	1598.6	8456.9
405/647	21068.9	8992.4	21068.9	8992.4	22183.19141	118601.46094	295.18430	-0.95929	1.29148	5598.44092	120454.98438	144	1	-1	6	0	0	3154.79886	3.81345	21068.9	8992.4	21068.9	8992.4
405/647	19823.6	9537.4	19823.6	9537.4	20729.34961	144594.12500	337.16516	12.77231	1.06248	6156.45752	143227.56250	144	1	-1	5	0	0	3846.20372	4.08784	19823.6	9537.4	19823.6	9537.4
405/647	12313.9	11517.7	12313.9	11517.7	14751.66992	72746.88281	283.49591	26.86823	1.10032	7623.21387	74825.65625	144	1	-1	5	0	0	1935.06708	5.73769	12313.9	11517.7	12313.9	11517.7
405/647	17125.8	12089.1	17125.8	12089.1	2217.21826	42882.74219	342.52930	-65.25671	1.07081	4465.47559	56976.21094	144	2	-1	-3	0	0	1140.68094	13.47578	17125.8	12089.1	17125.8	12089.1
405/647	14701.2	13641.3	14701.2	13641.3	23408.52539	134754.67188	306.29868	-0.83621	1.19139	5561.73584	134850.60938	144	1	-1	5	0	0	3584.47427	3.65366	14701.2	13641.3	14701.2	13641.3
405/647	7867.3	16336.3	7867.3	16336.3	17612.17383	78075.46094	268.78870	66.80183	1.05058	5401.37939	81012.51563	144	1	-1	5	0	0	2076.80726	4.51432	7867.3	16336.3	7867.3	16336.3
405/647	1706.6	18590.0	1706.6	18590.0	2811.41968	39910.86719	328.56500	42.11336	1.03157	4505.38379	48077.81250	144	2	-1	5	0	0	1061.62907	13.39067	1706.6	18590.0	1706.6	18590.0
405/647	23982.9	23041.4	23982.9	23041.4	15414.49609	695257.87500	261.29446	40.54235	1.14200	8472.38965	722354.50000	144	10	-1	5	0	0	18493.85947	1.70895	23982.9	23041.4	23982.9	23041.4
405/647	33500.6	25673.0	33500.6	25673.0	2353.97241	21143.07813	382.59885	0.00000	1.17385	4456.24316	26744.92188	144	1	-1	-8	0	0	562.40588	23.68431	33500.6	25673.0	33500.6	25673.0
405/647	17295.0	27716.1	17295.0	27716.1	2535.48340	9826.96680	251.32724	60.48483	1.27379	4972.71094	19025.22656	144	1	-1	-4	0	0	261.39732	23.27835	17295.0	27716.1	17295.0	27716.1
405/647	25075.4	30150.2	25075.4	30150.2	2003.49658	12616.27246	320.35498	-42.06810	1.08984	6373.27979	14485.00000	144	1	-1	-2	0	0	335.59285	32.47068	25075.4	30150.2	25075.4	30150.2
405/647	24723.2	30871.5	24723.2	30871.5	8178.97754	28868.07422	239.83890	-0.60306	1.02464	6020.67920	32033.01563	144	1	-1	-3	0	0	767.89077	8.75079	24723.2	30871.5	24723.2	30871.5
405/647	32722.3	30975.9	32722.3	30975.9	26905.25195	425993.68750	305.90192	-0.25476	1.13772	5642.19189	425732.62500	144	3	-1	5	0	0	11331.43209	2.03332	32722.3	30975.9	32722.3	30975.9
405/647	9202.1	810.7	9202.1	810.7	5313.90771	40487.54688	268.45605	-65.95336	1.14773	4447.74072	48362.96094	145	2	-1	9	0	0	1076.96875	9.14556	9202.1	810.7	9202.1	810.7
405/647	4703.4	7750.8	4703.4	7750.8	2010.20288	13517.22656	331.04276	77.60557	1.06178	9456.02051	16084.48438	145	1	-1	-2	0	0	359.55823	38.91008	4703.4	7750.8	4703.4	7750.8
405/647	19419.6	9511.3	19419.6	9511.3	6946.68652	64002.71094	320.81390	-50.25058	1.21563	5163.42432	70064.78125	145	2	-1	9	0	0	1702.47211	8.82534	19419.6	9511.3	19419.6	9511.3
